Date,Close,T_noise,T_trend,T_mix
2004-10-29,8111.0,0.725,0.26667,0.495835
2004-11-01,8034.0,0.69167,0.4,0.5458350000000001
2004-11-02,8171.0,0.85,0.55833,0.7041649999999999
2004-11-03,8282.0,0.88333,0.75,0.816665
2004-11-04,8204.0,0.7666700000000001,0.85,0.808335
2004-11-05,8302.0,0.74167,0.88333,0.8125
2004-11-08,8132.0,0.59167,0.88333,0.7375
2004-11-09,8119.0,0.54167,0.83333,0.6875
2004-11-10,8259.0,0.66667,0.775,0.720835
2004-11-11,8282.0,0.675,0.7000000000000001,0.6875
2004-11-12,8438.0,0.83333,0.7000000000000001,0.766665
2004-11-15,8498.0,0.70833,0.675,0.691665
2004-11-16,8414.0,0.625,0.725,0.675
2004-11-17,8526.0,0.66667,0.8,0.7333350000000001
2004-11-18,8465.0,0.41667,0.73333,0.5750000000000001
2004-11-19,8325.0,0.275,0.68333,0.479165
2004-11-22,8171.0,0.19167,0.59167,0.39167
2004-11-23,8268.0,0.35,0.50833,0.429165
2004-11-24,8377.0,0.59167,0.375,0.483335
2004-11-25,8365.0,0.56667,0.35,0.458335
2004-11-26,8228.0,0.425,0.33333,0.379165
2004-11-29,8282.0,0.55,0.35,0.45
2004-11-30,8465.0,0.63333,0.53333,0.5833299999999999
2004-12-01,8407.0,0.70833,0.6416700000000001,0.675
2004-12-02,8491.0,0.69167,0.675,0.683335
2004-12-03,8498.0,0.675,0.63333,0.654165
2004-12-06,8357.0,0.55,0.61667,0.583335
2004-12-07,8268.0,0.38333,0.65,0.516665
2004-12-08,8325.0,0.4083299999999999,0.69167,0.55
2004-12-09,8250.0,0.35833,0.59167,0.475
2004-12-10,8064.0,0.2,0.50833,0.3541649999999999
2004-12-13,8070.0,0.2833299999999999,0.35,0.316665
2004-12-14,8119.0,0.2333299999999999,0.2833299999999999,0.2583299999999999
2004-12-15,8282.0,0.425,0.275,0.35
2004-12-16,8348.0,0.58333,0.275,0.429165
2004-12-17,8357.0,0.625,0.325,0.475
2004-12-20,8384.0,0.68333,0.45,0.566665
2004-12-21,8407.0,0.625,0.525,0.575
2004-12-22,8398.0,0.65,0.7000000000000001,0.675
2004-12-23,8340.0,0.475,0.73333,0.6041650000000001
2004-12-24,8377.0,0.5,0.69167,0.595835
2004-12-27,8365.0,0.44167,0.6,0.5208349999999999
2004-12-28,8384.0,0.45833,0.50833,0.48333
2004-12-29,8587.0,0.55833,0.5166700000000001,0.5375000000000001
2004-12-30,8766.0,0.675,0.45,0.5625
2005-01-03,8747.0,0.675,0.50833,0.591665
2005-01-04,8701.0,0.60833,0.5750000000000001,0.5916650000000001
2005-01-05,8701.0,0.59167,0.6416700000000001,0.61667
2005-01-06,8616.0,0.50833,0.63333,0.57083
2005-01-07,8534.0,0.475,0.65833,0.566665
2005-01-10,8564.0,0.50833,0.59167,0.55
2005-01-11,8687.0,0.6,0.525,0.5625
2005-01-12,8640.0,0.49167,0.53333,0.5125
2005-01-13,8670.0,0.625,0.50833,0.566665
2005-01-14,8887.0,0.7000000000000001,0.53333,0.616665
2005-01-17,9038.0,0.70833,0.60833,0.6583300000000001
2005-01-18,9020.0,0.675,0.71667,0.695835
2005-01-19,8987.0,0.625,0.7666700000000001,0.695835
2005-01-20,8965.0,0.50833,0.71667,0.6125
2005-01-21,9027.0,0.60833,0.725,0.6666650000000001
2005-01-24,9032.0,0.6,0.7000000000000001,0.65
2005-01-25,8973.0,0.5750000000000001,0.65,0.6125
2005-01-26,9099.0,0.68333,0.65833,0.67083
2005-01-27,9083.0,0.675,0.6416700000000001,0.6583350000000001
2005-01-28,9032.0,0.59167,0.63333,0.6125
2005-01-31,9154.0,0.75,0.68333,0.716665
2005-02-01,9071.0,0.58333,0.66667,0.625
2005-02-02,9038.0,0.58333,0.70833,0.64583
2005-02-03,9083.0,0.58333,0.7000000000000001,0.641665
2005-02-04,9138.0,0.63333,0.7000000000000001,0.6666650000000001
2005-02-07,9268.0,0.7666700000000001,0.675,0.7208350000000001
2005-02-11,9244.0,0.775,0.675,0.7250000000000001
2005-02-14,9415.0,0.84167,0.71667,0.77917
2005-02-15,9439.0,0.86667,0.775,0.820835
2005-02-16,9483.0,0.81667,0.8916700000000001,0.8541700000000001
2005-02-17,9477.0,0.79167,0.90833,0.85
2005-02-18,9607.0,0.81667,0.91667,0.86667
2005-02-21,9619.0,0.74167,0.9,0.820835
2005-02-22,9492.0,0.5166700000000001,0.85,0.683335
2005-02-23,9439.0,0.41667,0.75833,0.5875
2005-02-24,9634.0,0.60833,0.725,0.6666650000000001
2005-02-25,9706.0,0.61667,0.65833,0.6375
2005-02-28,9802.0,0.70833,0.61667,0.6625000000000001
2005-03-02,9779.0,0.74167,0.60833,0.675
2005-03-03,9810.0,0.7666700000000001,0.65833,0.7125
2005-03-04,9825.0,0.7666700000000001,0.71667,0.74167
2005-03-07,9773.0,0.61667,0.7666700000000001,0.69167
2005-03-08,9720.0,0.4083299999999999,0.7666700000000001,0.5875
2005-03-09,9795.0,0.5166700000000001,0.75833,0.6375
2005-03-10,9766.0,0.375,0.675,0.525
2005-03-11,9887.0,0.63333,0.56667,0.6
2005-03-14,9879.0,0.6,0.49167,0.5458350000000001
2005-03-15,9627.0,0.2833299999999999,0.425,0.3541649999999999
2005-03-16,9661.0,0.26667,0.4,0.333335
2005-03-17,9589.0,0.14167,0.39167,0.26667
2005-03-18,9583.0,0.2,0.38333,0.291665
2005-03-21,9566.0,0.14167,0.29167,0.21667
2005-03-22,9640.0,0.175,0.2,0.1875
2005-03-23,9507.0,0.08333,0.125,0.104165
2005-03-24,9401.0,0.06667,0.09167,0.0791699999999999
2005-03-25,9501.0,0.30833,0.06667,0.1875
2005-03-28,9598.0,0.59167,0.10833,0.35
2005-03-29,9395.0,0.36667,0.16667,0.26667
2005-03-30,9395.0,0.4,0.25833,0.329165
2005-03-31,9483.0,0.56667,0.31667,0.44167
2005-04-01,9598.0,0.68333,0.41667,0.55
2005-04-04,9607.0,0.63333,0.60833,0.62083
2005-04-06,9697.0,0.675,0.69167,0.683335
2005-04-07,9697.0,0.65833,0.65,0.654165
2005-04-08,9714.0,0.65,0.66667,0.658335
2005-04-11,9627.0,0.45833,0.66667,0.5625
2005-04-12,9627.0,0.4,0.63333,0.5166649999999999
2005-04-13,9640.0,0.38333,0.6,0.491665
2005-04-14,9424.0,0.13333,0.525,0.329165
2005-04-15,9236.0,0.11667,0.325,0.220835
2005-04-18,9038.0,0.03333,0.18333,0.10833
2005-04-19,9063.0,0.10833,0.11667,0.1125
2005-04-20,9125.0,0.2333299999999999,0.1,0.166665
2005-04-21,9145.0,0.39167,0.09167,0.24167
2005-04-22,9162.0,0.48333,0.09167,0.2875
2005-04-25,9207.0,0.5166700000000001,0.16667,0.34167
2005-04-26,9168.0,0.5750000000000001,0.30833,0.441665
2005-04-27,9027.0,0.35833,0.49167,0.425
2005-04-28,8930.0,0.24167,0.56667,0.40417
2005-04-29,8921.0,0.26667,0.475,0.370835
2005-05-02,8972.0,0.3,0.43333,0.366665
2005-05-03,8937.0,0.34167,0.35,0.345835
2005-05-04,9084.0,0.6,0.30833,0.454165
2005-05-06,9171.0,0.65833,0.29167,0.475
2005-05-09,9093.0,0.45,0.31667,0.383335
2005-05-10,9164.0,0.53333,0.43333,0.48333
2005-05-11,9002.0,0.25,0.525,0.3875
2005-05-12,8986.0,0.24167,0.60833,0.425
2005-05-13,8986.0,0.29167,0.53333,0.4125
2005-05-16,9048.0,0.43333,0.44167,0.4375
2005-05-17,9055.0,0.38333,0.35,0.366665
2005-05-18,9101.0,0.43333,0.275,0.354165
2005-05-19,9340.0,0.7666700000000001,0.36667,0.56667
2005-05-20,9333.0,0.73333,0.5,0.616665
2005-05-23,9326.0,0.69167,0.625,0.658335
2005-05-24,9340.0,0.71667,0.66667,0.69167
2005-05-25,9211.0,0.5750000000000001,0.725,0.65
2005-05-26,9232.0,0.61667,0.7666700000000001,0.69167
2005-05-27,9400.0,0.775,0.75833,0.7666649999999999
2005-05-30,9451.0,0.79167,0.73333,0.7625
2005-05-31,9553.0,0.725,0.7000000000000001,0.7125
2005-06-01,9501.0,0.70833,0.69167,0.7
2005-06-02,9492.0,0.675,0.73333,0.704165
2005-06-03,9536.0,0.68333,0.7666700000000001,0.7250000000000001
2005-06-07,9460.0,0.53333,0.83333,0.68333
2005-06-08,9544.0,0.61667,0.74167,0.67917
2005-06-09,9600.0,0.675,0.65833,0.6666650000000001
2005-06-10,9687.0,0.75,0.66667,0.7083349999999999
2005-06-13,9687.0,0.69167,0.66667,0.67917
2005-06-14,9636.0,0.5,0.65833,0.5791649999999999
2005-06-15,9793.0,0.75,0.725,0.7375
2005-06-16,9793.0,0.725,0.79167,0.758335
2005-06-17,9793.0,0.69167,0.75,0.720835
2005-06-20,9717.0,0.475,0.7666700000000001,0.620835
2005-06-21,9687.0,0.45833,0.6416700000000001,0.55
2005-06-22,9807.0,0.60833,0.61667,0.6125
2005-06-23,9887.0,0.74167,0.63333,0.6875
2005-06-24,9771.0,0.68333,0.68333,0.68333
2005-06-27,9636.0,0.5166700000000001,0.60833,0.5625
2005-06-28,9659.0,0.5750000000000001,0.59167,0.583335
2005-06-29,9722.0,0.65,0.6416700000000001,0.645835
2005-06-30,9816.0,0.75,0.70833,0.7291650000000001
2005-07-01,9893.0,0.83333,0.73333,0.7833300000000001
2005-07-04,9901.0,0.85,0.675,0.7625
2005-07-05,9887.0,0.725,0.675,0.7
2005-07-06,9879.0,0.65833,0.775,0.716665
2005-07-07,9969.0,0.61667,0.84167,0.7291700000000001
2005-07-08,9924.0,0.46667,0.80833,0.6375
2005-07-11,10134.0,0.60833,0.75833,0.68333
2005-07-12,10142.0,0.55833,0.63333,0.59583
2005-07-13,10211.0,0.5750000000000001,0.58333,0.579165
2005-07-14,10371.0,0.6416700000000001,0.56667,0.6041700000000001
2005-07-15,10350.0,0.65,0.58333,0.616665
2005-07-18,10337.0,0.63333,0.65833,0.6458299999999999
2005-07-19,10471.0,0.80833,0.70833,0.75833
2005-07-20,10507.0,0.675,0.7000000000000001,0.6875
2005-07-21,10502.0,0.60833,0.69167,0.65
2005-07-22,10475.0,0.55833,0.66667,0.6125
2005-07-25,10598.0,0.66667,0.69167,0.67917
2005-07-26,10611.0,0.63333,0.725,0.679165
2005-07-27,10631.0,0.66667,0.68333,0.675
2005-07-28,10754.0,0.69167,0.66667,0.67917
2005-07-29,10819.0,0.65,0.68333,0.6666650000000001
2005-08-01,10844.0,0.6,0.68333,0.6416649999999999
2005-08-02,10865.0,0.50833,0.65833,0.5833299999999999
2005-08-03,10898.0,0.4083299999999999,0.65,0.529165
2005-08-04,10838.0,0.36667,0.58333,0.475
2005-08-05,10607.0,0.20833,0.44167,0.325
2005-08-08,10618.0,0.18333,0.39167,0.2875
2005-08-09,10722.0,0.34167,0.30833,0.325
2005-08-10,10796.0,0.49167,0.2333299999999999,0.3625
2005-08-11,10976.0,0.61667,0.2833299999999999,0.45
2005-08-12,11041.0,0.75,0.30833,0.529165
2005-08-16,10900.0,0.65,0.38333,0.516665
2005-08-17,10881.0,0.5,0.60833,0.554165
2005-08-18,10656.0,0.30833,0.725,0.5166649999999999
2005-08-19,10586.0,0.35833,0.70833,0.53333
2005-08-22,10888.0,0.65,0.5750000000000001,0.6125
2005-08-23,10894.0,0.69167,0.50833,0.6
2005-08-24,10607.0,0.45833,0.44167,0.45
2005-08-25,10656.0,0.5,0.46667,0.483335
2005-08-26,10581.0,0.48333,0.50833,0.49583
2005-08-29,10364.0,0.175,0.525,0.35
2005-08-30,10479.0,0.25,0.50833,0.379165
2005-08-31,10581.0,0.38333,0.41667,0.4
2005-09-01,10773.0,0.725,0.33333,0.529165
2005-09-02,10894.0,0.84167,0.36667,0.60417
2005-09-05,10870.0,0.81667,0.41667,0.61667
2005-09-06,10958.0,0.8,0.5166700000000001,0.6583350000000001
2005-09-07,11135.0,0.85,0.8,0.825
2005-09-08,11173.0,0.79167,0.8916700000000001,0.84167
2005-09-09,11282.0,0.71667,0.875,0.7958350000000001
2005-09-12,11317.0,0.69167,0.85833,0.775
2005-09-13,11350.0,0.475,0.75833,0.616665
2005-09-14,11503.0,0.56303,0.72269,0.64286
2005-09-15,11470.0,0.58824,0.6638700000000001,0.626055
2005-09-16,11513.0,0.6974800000000001,0.63866,0.66807
2005-09-20,11699.0,0.7983199999999999,0.63866,0.71849
2005-09-21,11716.0,0.7563,0.68908,0.72269
2005-09-22,11737.0,0.7310899999999999,0.71429,0.7226899999999999
2005-09-23,11481.0,0.4958,0.7731100000000001,0.634455
2005-09-26,11811.0,0.7395,0.7815099999999999,0.760505
2005-09-27,11814.0,0.6974800000000001,0.7815099999999999,0.739495
2005-09-28,12001.0,0.81513,0.76471,0.78992
2005-09-29,11995.0,0.7899200000000001,0.7310899999999999,0.760505
2005-09-30,11896.0,0.6974800000000001,0.71429,0.7058850000000001
2005-10-04,12142.0,0.7310899999999999,0.7983199999999999,0.764705
2005-10-05,11942.0,0.6470600000000001,0.82353,0.735295
2005-10-06,11633.0,0.43697,0.7983199999999999,0.617645
2005-10-07,11624.0,0.47899,0.65546,0.5672250000000001
2005-10-10,11922.0,0.67227,0.5966400000000001,0.634455
2005-10-11,12087.0,0.80672,0.58824,0.69748
2005-10-12,11809.0,0.52101,0.57983,0.5504199999999999
2005-10-13,11570.0,0.39496,0.53782,0.4663899999999999
2005-10-14,11493.0,0.35294,0.51261,0.432775
2005-10-17,11372.0,0.2437,0.57143,0.407565
2005-10-18,11548.0,0.30252,0.4958,0.39916
2005-10-19,11229.0,0.10084,0.36975,0.235295
2005-10-20,11310.0,0.15126,0.2437,0.19748
2005-10-21,11518.0,0.4,0.19167,0.295835
2005-10-24,11510.0,0.525,0.16667,0.345835
2005-10-25,11475.0,0.55833,0.25,0.404165
2005-10-26,11444.0,0.55,0.325,0.4375
2005-10-27,11350.0,0.4083299999999999,0.4,0.404165
2005-10-28,11083.0,0.2333299999999999,0.475,0.354165
2005-10-31,11256.0,0.375,0.59167,0.483335
2005-11-01,11575.0,0.59167,0.55833,0.575
2005-11-02,11805.0,0.75833,0.475,0.616665
2005-11-03,11885.0,0.81667,0.46667,0.64167
2005-11-04,11928.0,0.79167,0.55,0.6708350000000001
2005-11-07,11880.0,0.625,0.69167,0.658335
2005-11-08,11969.0,0.74167,0.7666700000000001,0.75417
2005-11-09,11983.0,0.7000000000000001,0.83333,0.766665
2005-11-10,12084.0,0.675,0.83333,0.754165
2005-11-11,12274.0,0.775,0.75,0.7625
2005-11-14,12268.0,0.65833,0.725,0.691665
2005-11-15,12227.0,0.58333,0.7000000000000001,0.641665
2005-11-16,12365.0,0.625,0.7000000000000001,0.6625000000000001
2005-11-17,12378.0,0.675,0.75833,0.716665
2005-11-18,12419.0,0.6,0.73333,0.6666650000000001
2005-11-21,12333.0,0.56667,0.71667,0.64167
2005-11-22,12076.0,0.48333,0.675,0.579165
2005-11-23,12602.0,0.6416700000000001,0.65,0.645835
2005-11-24,12549.0,0.69167,0.66667,0.67917
2005-11-25,12533.0,0.75,0.65,0.7
2005-11-28,12533.0,0.7000000000000001,0.65,0.675
2005-11-29,12381.0,0.5166700000000001,0.66667,0.59167
2005-11-30,12602.0,0.66667,0.74167,0.70417
2005-12-01,12631.0,0.66667,0.8,0.7333350000000001
2005-12-02,12668.0,0.5750000000000001,0.78333,0.679165
2005-12-05,12752.0,0.50833,0.69167,0.6
2005-12-06,12780.0,0.5,0.55,0.525
2005-12-07,12885.0,0.33333,0.46667,0.4
2005-12-08,12885.0,0.36667,0.5166700000000001,0.44167
2005-12-09,12861.0,0.39167,0.49167,0.44167
2005-12-12,13012.0,0.49167,0.41667,0.4541700000000001
2005-12-13,13045.0,0.5750000000000001,0.39167,0.483335
2005-12-14,12988.0,0.58333,0.38333,0.48333
2005-12-15,13067.0,0.54167,0.45833,0.5
2005-12-16,12905.0,0.29167,0.46667,0.37917
2005-12-19,13049.0,0.45,0.53333,0.491665
2005-12-20,13085.0,0.45,0.54167,0.495835
2005-12-21,13268.0,0.55833,0.525,0.5416650000000001
2005-12-22,13257.0,0.43333,0.44167,0.4375
2005-12-23,13318.0,0.4,0.38333,0.391665
2005-12-26,13490.0,0.45,0.44167,0.445835
2005-12-27,13551.0,0.5,0.475,0.4875
2005-12-28,13619.0,0.41667,0.45,0.433335
2005-12-29,13740.0,0.6,0.45833,0.529165
2006-01-02,13809.0,0.58333,0.44167,0.5125
2006-01-03,13815.0,0.61667,0.45,0.533335
2006-01-04,13905.0,0.625,0.60833,0.616665
2006-01-05,13846.0,0.55833,0.61667,0.5875
2006-01-06,13993.0,0.65,0.675,0.6625000000000001
2006-01-09,13965.0,0.66667,0.68333,0.675
2006-01-10,13842.0,0.44167,0.6416700000000001,0.5416700000000001
2006-01-11,13834.0,0.45833,0.5750000000000001,0.516665
2006-01-12,13914.0,0.50833,0.59167,0.55
2006-01-13,14042.0,0.65,0.59167,0.620835
2006-01-16,14098.0,0.66667,0.58333,0.625
2006-01-17,13914.0,0.33333,0.55,0.441665
2006-01-18,13490.0,0.16667,0.41667,0.29167
2006-01-19,13559.0,0.15833,0.4083299999999999,0.2833299999999999
2006-01-20,13268.0,0.025,0.35833,0.191665
2006-01-23,13095.0,0.05833,0.20833,0.13333
2006-01-24,13343.0,0.06667,0.06667,0.06667
2006-01-25,13514.0,0.20833,0.03333,0.1208299999999999
2006-01-26,13546.0,0.45833,0.05833,0.25833
2006-01-27,13953.0,0.78333,0.1,0.441665
2006-01-31,14029.0,0.88333,0.16667,0.525
2006-02-01,13835.0,0.60833,0.34167,0.475
2006-02-02,13850.0,0.58333,0.68333,0.63333
2006-02-03,13402.0,0.175,0.84167,0.508335
2006-02-06,13447.0,0.225,0.78333,0.504165
2006-02-07,13372.0,0.24167,0.58333,0.4125
2006-02-08,13108.0,0.16667,0.29167,0.22917
2006-02-09,13268.0,0.30833,0.225,0.266665
2006-02-10,13415.0,0.5166700000000001,0.19167,0.35417
2006-02-13,13167.0,0.48333,0.225,0.354165
2006-02-14,13321.0,0.66667,0.3,0.4833349999999999
2006-02-15,13087.0,0.45833,0.44167,0.45
2006-02-16,13232.0,0.5750000000000001,0.54167,0.558335
2006-02-17,13421.0,0.675,0.61667,0.645835
2006-02-20,13551.0,0.8,0.73333,0.766665
2006-02-21,13514.0,0.83333,0.70833,0.77083
2006-02-22,13451.0,0.74167,0.725,0.7333350000000001
2006-02-23,13698.0,0.80833,0.79167,0.8
2006-02-24,13718.0,0.80833,0.85833,0.83333
2006-02-27,13830.0,0.8403400000000001,0.88235,0.861345
2006-02-28,13796.0,0.7899200000000001,0.93277,0.861345
2006-03-02,13741.0,0.63025,0.87395,0.7521
2006-03-03,13317.0,0.2521,0.7563,0.5042
2006-03-06,13505.0,0.37815,0.7479000000000001,0.5630250000000001
2006-03-07,13215.0,0.21008,0.6470600000000001,0.42857
2006-03-08,13167.0,0.2437,0.37815,0.310925
2006-03-09,13232.0,0.2521,0.29412,0.2731099999999999
2006-03-10,13205.0,0.38655,0.23529,0.31092
2006-03-13,13389.0,0.60504,0.21849,0.411765
2006-03-14,13292.0,0.5042,0.22689,0.365545
2006-03-15,13380.0,0.57983,0.35294,0.4663849999999999
2006-03-16,13367.0,0.56303,0.53782,0.5504249999999999
2006-03-17,13447.0,0.57983,0.65546,0.617645
2006-03-20,13493.0,0.61345,0.67227,0.64286
2006-03-21,13364.0,0.44538,0.63025,0.5378149999999999
2006-03-22,13101.0,0.16807,0.55462,0.361345
2006-03-23,13104.0,0.14286,0.42017,0.281515
2006-03-24,13243.0,0.2437,0.36134,0.30252
2006-03-27,13342.0,0.30252,0.2605,0.28151
2006-03-28,13372.0,0.32773,0.17647,0.2521
2006-03-29,13360.0,0.47899,0.15966,0.319325
2006-03-30,13415.0,0.62185,0.23529,0.42857
2006-03-31,13695.0,0.83193,0.36134,0.596635
2006-04-03,13839.0,0.90756,0.54622,0.72689
2006-04-04,13894.0,0.89076,0.72269,0.806725
2006-04-05,13908.0,0.82353,0.86555,0.8445400000000001
2006-04-06,14018.0,0.83193,0.91597,0.87395
2006-04-07,14048.0,0.83193,0.91597,0.87395
2006-04-10,14006.0,0.7479000000000001,0.88235,0.8151250000000001
2006-04-11,13882.0,0.52941,0.83193,0.68067
2006-04-12,13867.0,0.52941,0.76471,0.64706
2006-04-13,14029.0,0.72269,0.72269,0.72269
2006-04-14,14372.0,0.81513,0.7479000000000001,0.7815150000000001
2006-04-17,14248.0,0.71429,0.6638700000000001,0.68908
2006-04-18,14351.0,0.6974800000000001,0.63866,0.66807
2006-04-19,14428.0,0.6638700000000001,0.72269,0.6932800000000001
2006-04-20,14356.0,0.55462,0.70588,0.63025
2006-04-21,14566.0,0.5966400000000001,0.7563,0.67647
2006-04-24,14320.0,0.5042,0.71429,0.609245
2006-04-25,14325.0,0.45378,0.60504,0.52941
2006-04-26,14562.0,0.61345,0.57143,0.5924400000000001
2006-04-27,14638.0,0.63866,0.57143,0.605045
2006-04-28,14282.0,0.31092,0.52941,0.420165
2006-05-02,14456.0,0.36975,0.4958,0.432775
2006-05-03,14461.0,0.39496,0.47899,0.436975
2006-05-04,14518.0,0.41176,0.47059,0.441175
2006-05-08,14659.0,0.51261,0.44538,0.478995
2006-05-09,14638.0,0.47059,0.43697,0.45378
2006-05-10,14597.0,0.53782,0.37815,0.457985
2006-05-11,14745.0,0.7310899999999999,0.38655,0.55882
2006-05-12,14523.0,0.5042,0.52101,0.512605
2006-05-15,14207.0,0.30252,0.5966400000000001,0.44958
2006-05-16,13848.0,0.14286,0.46218,0.30252
2006-05-17,14093.0,0.16807,0.36134,0.2647049999999999
2006-05-18,13904.0,0.05042,0.26891,0.159665
2006-05-19,13792.0,0.07563,0.1848699999999999,0.1302499999999999
2006-05-22,13462.0,0.06723,0.10084,0.084035
2006-05-23,13439.0,0.05882,0.01681,0.037815
2006-05-24,13476.0,0.14286,0.0084,0.0756299999999999
2006-05-25,13127.0,0.06723,0.02521,0.04622
2006-05-26,13401.0,0.35294,0.05882,0.2058799999999999
2006-05-29,13383.0,0.41176,0.09244,0.2521
2006-05-30,13330.0,0.35294,0.14286,0.2478999999999999
2006-06-01,13067.0,0.19328,0.1848699999999999,0.189075
2006-06-02,13190.0,0.2521,0.27731,0.2647049999999999
2006-06-05,13091.0,0.1848699999999999,0.30252,0.243695
2006-06-07,12751.0,0.10084,0.31092,0.2058799999999999
2006-06-08,12276.0,0.03361,0.1848699999999999,0.1092399999999999
2006-06-09,12393.0,0.09244,0.10924,0.10084
2006-06-12,12407.0,0.2437,0.07563,0.159665
2006-06-13,12066.0,0.13445,0.05882,0.096635
2006-06-14,12258.0,0.38655,0.05042,0.218485
2006-06-15,12204.0,0.45378,0.10924,0.28151
2006-06-16,12657.0,0.85714,0.28571,0.5714250000000001
2006-06-19,12513.0,0.68067,0.5042,0.592435
2006-06-20,12215.0,0.32773,0.58824,0.457985
2006-06-21,12286.0,0.34454,0.58824,0.4663899999999999
2006-06-22,12453.0,0.47059,0.61345,0.5420200000000001
2006-06-23,12356.0,0.33613,0.60504,0.470585
2006-06-26,12491.0,0.36975,0.48739,0.42857
2006-06-27,12520.0,0.47899,0.31933,0.39916
2006-06-28,12393.0,0.36975,0.2437,0.306725
2006-06-29,12704.0,0.7310899999999999,0.33613,0.5336099999999999
2006-06-30,13006.0,0.89916,0.52941,0.7142850000000001
2006-07-03,13006.0,0.8487399999999999,0.6470600000000001,0.7479
2006-07-04,12953.0,0.7479000000000001,0.7899200000000001,0.7689100000000001
2006-07-05,12924.0,0.56303,0.82353,0.69328
2006-07-06,12704.0,0.32773,0.83193,0.57983
2006-07-07,12843.0,0.33613,0.7983199999999999,0.567225
2006-07-10,13091.0,0.5042,0.7310899999999999,0.617645
2006-07-11,13102.0,0.57143,0.4958,0.533615
2006-07-12,13088.0,0.52101,0.39496,0.457985
2006-07-13,12899.0,0.43697,0.36975,0.40336
2006-07-14,12611.0,0.26891,0.39496,0.331935
2006-07-18,12465.0,0.08403,0.42017,0.2521
2006-07-19,12438.0,0.13445,0.40336,0.268905
2006-07-20,12874.0,0.48739,0.35294,0.420165
2006-07-21,12823.0,0.46218,0.21849,0.340335
2006-07-24,12743.0,0.53782,0.15966,0.34874
2006-07-25,12944.0,0.71429,0.15126,0.432775
2006-07-26,12963.0,0.68067,0.36134,0.5210049999999999
2006-07-27,13153.0,0.7395,0.68067,0.7100850000000001
2006-07-28,13134.0,0.72269,0.7563,0.739495
2006-07-31,13170.0,0.63866,0.7563,0.69748
2006-08-01,13027.0,0.48739,0.7479000000000001,0.617645
2006-08-02,13076.0,0.60504,0.6974800000000001,0.6512600000000001
2006-08-03,13123.0,0.52101,0.6470600000000001,0.5840350000000001
2006-08-04,13268.0,0.60504,0.62185,0.613445
2006-08-07,13091.0,0.44538,0.57983,0.512605
2006-08-08,13279.0,0.63866,0.53782,0.58824
2006-08-09,13376.0,0.6470600000000001,0.51261,0.5798350000000001
2006-08-10,13288.0,0.48739,0.54622,0.516805
2006-08-11,13102.0,0.45378,0.57143,0.512605
2006-08-14,13150.0,0.34454,0.53782,0.44118
2006-08-16,13330.0,0.52941,0.53782,0.533615
2006-08-17,13477.0,0.58824,0.55462,0.57143
2006-08-18,13523.0,0.55462,0.56303,0.558825
2006-08-21,13429.0,0.43697,0.5042,0.470585
2006-08-22,13576.0,0.62185,0.52101,0.57143
2006-08-23,13447.0,0.52101,0.60504,0.563025
2006-08-24,13351.0,0.46218,0.62185,0.542015
2006-08-25,13526.0,0.60504,0.60504,0.60504
2006-08-28,13494.0,0.5966400000000001,0.54622,0.5714300000000001
2006-08-29,13658.0,0.7731100000000001,0.57143,0.67227
2006-08-30,13588.0,0.72269,0.62185,0.67227
2006-08-31,13733.0,0.7983199999999999,0.71429,0.756305
2006-09-01,13725.0,0.80672,0.7479000000000001,0.7773100000000001
2006-09-04,13772.0,0.76471,0.81513,0.78992
2006-09-05,13811.0,0.67227,0.8403400000000001,0.756305
2006-09-06,13749.0,0.57143,0.82353,0.69748
2006-09-07,13690.0,0.52101,0.7983199999999999,0.659665
2006-09-08,13741.0,0.60504,0.71429,0.659665
2006-09-11,13494.0,0.31933,0.60504,0.462185
2006-09-12,13435.0,0.34454,0.48739,0.415965
2006-09-13,13477.0,0.44538,0.43697,0.441175
2006-09-14,13703.0,0.72269,0.45378,0.5882350000000001
2006-09-15,13772.0,0.7731100000000001,0.47059,0.62185
2006-09-18,13915.0,0.89076,0.57983,0.735295
2006-09-19,13915.0,0.7983199999999999,0.6470600000000001,0.72269
2006-09-20,13837.0,0.70588,0.76471,0.735295
2006-09-21,13837.0,0.6638700000000001,0.8487399999999999,0.756305
2006-09-22,13634.0,0.37815,0.8487399999999999,0.613445
2006-09-25,13755.0,0.5042,0.81513,0.659665
2006-09-26,13695.0,0.38655,0.58824,0.487395
2006-09-27,13811.0,0.48739,0.4958,0.491595
2006-09-28,13875.0,0.63866,0.45378,0.54622
2006-09-29,13906.0,0.61345,0.47059,0.5420200000000001
2006-10-02,13893.0,0.6638700000000001,0.48739,0.5756300000000001
2006-10-04,13653.0,0.35294,0.52101,0.436975
2006-10-09,13376.0,0.06723,0.47899,0.27311
2006-10-10,13511.0,0.07563,0.39496,0.235295
2006-10-11,13514.0,0.11765,0.31933,0.21849
2006-10-12,13576.0,0.2605,0.14286,0.20168
2006-10-13,13707.0,0.57983,0.10084,0.340335
2006-10-16,13787.0,0.7731100000000001,0.10084,0.436975
2006-10-17,13729.0,0.6470600000000001,0.15966,0.40336
2006-10-18,13793.0,0.6974800000000001,0.37815,0.537815
